"","site","location","order","family","length","ecomorphology","area_pool","human_influence","method","a","b","formula_type","dw"
"11750","Coruz","Outflow","Amphipoda","Gammaridae",3,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.197894293315652
"11751","Coruz","Outflow","Amphipoda","Gammaridae",3,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.197894293315652
"11752","Coruz","Outflow","Amphipoda","Gammaridae",3,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.197894293315652
"11753","Coruz","Outflow","Amphipoda","Gammaridae",3,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.197894293315652
"11754","Coruz","Outflow","Amphipoda","Gammaridae",4,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.451928691384938
"11755","Coruz","Outflow","Amphipoda","Gammaridae",4,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.451928691384938
"11756","Coruz","Outflow","Amphipoda","Gammaridae",4,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.451928691384938
"11757","Coruz","Outflow","Amphipoda","Gammaridae",4,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.451928691384938
"11758","Coruz","Outflow","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11759","Coruz","Outflow","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11760","Coruz","Outflow","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11761","Coruz","Outflow","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11762","Coruz","Outflow","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11763","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11764","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11765","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11766","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11767","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11768","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11769","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11770","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11771","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11772","Coruz","Outflow","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11773","Coruz","Outflow","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11774","Coruz","Outflow","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11775","Coruz","Outflow","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11776","Coruz","Outflow","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11777","Coruz","Outflow","Amphipoda","Gammaridae",11,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,8.24469153511625
"11778","Coruz","Outflow","Ephemeroptera","Ephemerellidae",5,1,511,85355.282836696,"kick_net",0.01,2.676,1,0.742068047117268
"11779","Coruz","Outflow","Ephemeroptera","Ephemerellidae",5,1,511,85355.282836696,"kick_net",0.01,2.676,1,0.742068047117268
"11780","Coruz","Outflow","Coleoptera","Elmidae",4,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.379341899938412
"11781","Coruz","Outflow","Coleoptera","Elmidae",7,1,511,85355.282836696,"kick_net",0.007,2.88,1,1.90099246415854
"11782","Coruz","Outflow","Diptera","Chironomidae",6,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.218668523080522
"11783","Coruz","Outflow","Diptera","Chironomidae",6,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.218668523080522
"11784","Coruz","Outflow","Diptera","Chironomidae",7,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.327481567511863
"11785","Coruz","Outflow","Diptera","Chironomidae",8,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.464649807522386
"11786","Coruz","Outflow","Diptera","Chironomidae",8,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.464649807522386
"11787","Coruz","Outflow","Diptera","Chironomidae",11,1,511,85355.282836696,"kick_net",0.002,2.62,1,1.07023421421427
"11788","Coruz","Outflow","Amphipoda","Gammaridae",2,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11789","Coruz","Outflow","Amphipoda","Gammaridae",3,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.197894293315652
"11790","Coruz","Outflow","Amphipoda","Gammaridae",3,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.197894293315652
"11791","Coruz","Outflow","Amphipoda","Gammaridae",3,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.197894293315652
"11792","Coruz","Outflow","Amphipoda","Gammaridae",3,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.197894293315652
"11793","Coruz","Outflow","Amphipoda","Gammaridae",4,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.451928691384938
"11794","Coruz","Outflow","Amphipoda","Gammaridae",4,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.451928691384938
"11795","Coruz","Outflow","Amphipoda","Gammaridae",4,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.451928691384938
"11796","Coruz","Outflow","Amphipoda","Gammaridae",4,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.451928691384938
"11797","Coruz","Outflow","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11798","Coruz","Outflow","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11799","Coruz","Outflow","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11800","Coruz","Outflow","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11801","Coruz","Outflow","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11802","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11803","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11804","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11805","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11806","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11807","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11808","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11809","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11810","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11811","Coruz","Outflow","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11812","Coruz","Outflow","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11813","Coruz","Outflow","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11814","Coruz","Outflow","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11815","Coruz","Outflow","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11816","Coruz","Outflow","Amphipoda","Gammaridae",11,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,8.24469153511625
"11817","Coruz","Outflow","Ephemeroptera","Baetidae",3,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.117677548287684
"11818","Coruz","Outflow","Ephemeroptera","Baetidae",4,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.269086852881189
"11819","Coruz","Outflow","Ephemeroptera","Baetidae",5,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.511103396223714
"11820","Coruz","Outflow","Ephemeroptera","Ephemerellidae",5,1,511,85355.282836696,"kick_net",0.01,2.676,1,0.742068047117268
"11821","Coruz","Outflow","Ephemeroptera","Ephemerellidae",5,1,511,85355.282836696,"kick_net",0.01,2.676,1,0.742068047117268
"11822","Coruz","Outflow","Ephemeroptera","Heptageniidae",5,1,511,85355.282836696,"kick_net",0.011,2.754,1,0.925456642847634
"11823","Coruz","Outflow","Ephemeroptera","Heptageniidae",5,1,511,85355.282836696,"kick_net",0.011,2.754,1,0.925456642847634
"11824","Coruz","Outflow","Ephemeroptera","Heptageniidae",6,1,511,85355.282836696,"kick_net",0.011,2.754,1,1.52904838615922
"11825","Coruz","Outflow","Ephemeroptera","Heptageniidae",6,1,511,85355.282836696,"kick_net",0.011,2.754,1,1.52904838615922
"11826","Coruz","Outflow","Ephemeroptera","Heptageniidae",7,1,511,85355.282836696,"kick_net",0.011,2.754,1,2.33772104943919
"11827","Coruz","Outflow","Ephemeroptera","Heptageniidae",7,1,511,85355.282836696,"kick_net",0.011,2.754,1,2.33772104943919
"11828","Coruz","Outflow","Ephemeroptera","Heptageniidae",7,1,511,85355.282836696,"kick_net",0.011,2.754,1,2.33772104943919
"11829","Coruz","Outflow","Coleoptera","Elmidae",4,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.379341899938412
"11830","Coruz","Outflow","Coleoptera","Elmidae",7,1,511,85355.282836696,"kick_net",0.007,2.88,1,1.90099246415854
"11831","Coruz","Outflow","Trichoptera","Odontoceridae",3,1,511,85355.282836696,"kick_net",0.008,2.99,1,0.213639984901189
"11832","Coruz","Outflow","Amphipoda","Gammaridae",3,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.197894293315652
"11833","Coruz","Outflow","Amphipoda","Gammaridae",4,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.451928691384938
"11834","Coruz","Outflow","Amphipoda","Gammaridae",4,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.451928691384938
"11835","Coruz","Outflow","Amphipoda","Gammaridae",4,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.451928691384938
"11836","Coruz","Outflow","Amphipoda","Gammaridae",4,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.451928691384938
"11837","Coruz","Outflow","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11838","Coruz","Outflow","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11839","Coruz","Outflow","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11840","Coruz","Outflow","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11841","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11842","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11843","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11844","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11845","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11846","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11847","Coruz","Outflow","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11848","Coruz","Outflow","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11849","Coruz","Outflow","Ephemeroptera","Baetidae",5,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.511103396223714
"11850","Coruz","Outflow","Ephemeroptera","Ephemerellidae",3,1,511,85355.282836696,"kick_net",0.01,2.676,1,0.189136991919144
"11851","Coruz","Outflow","Ephemeroptera","Ephemerellidae",3,1,511,85355.282836696,"kick_net",0.01,2.676,1,0.189136991919144
"11852","Coruz","Outflow","Ephemeroptera","Ephemerellidae",3,1,511,85355.282836696,"kick_net",0.01,2.676,1,0.189136991919144
"11853","Coruz","Outflow","Ephemeroptera","Ephemerellidae",4,1,511,85355.282836696,"kick_net",0.01,2.676,1,0.408425206025265
"11854","Coruz","Outflow","Ephemeroptera","Ephemerellidae",4,1,511,85355.282836696,"kick_net",0.01,2.676,1,0.408425206025265
"11855","Coruz","Outflow","Ephemeroptera","Ephemerellidae",4,1,511,85355.282836696,"kick_net",0.01,2.676,1,0.408425206025265
"11856","Coruz","Outflow","Ephemeroptera","Ephemerellidae",5,1,511,85355.282836696,"kick_net",0.01,2.676,1,0.742068047117268
"11857","Coruz","Outflow","Ephemeroptera","Heptageniidae",3,1,511,85355.282836696,"kick_net",0.011,2.754,1,0.226665081430892
"11858","Coruz","Outflow","Ephemeroptera","Heptageniidae",3,1,511,85355.282836696,"kick_net",0.011,2.754,1,0.226665081430892
"11859","Coruz","Outflow","Ephemeroptera","Heptageniidae",3,1,511,85355.282836696,"kick_net",0.011,2.754,1,0.226665081430892
"11860","Coruz","Outflow","Ephemeroptera","Heptageniidae",4,1,511,85355.282836696,"kick_net",0.011,2.754,1,0.500571248526721
"11861","Coruz","Outflow","Ephemeroptera","Heptageniidae",5,1,511,85355.282836696,"kick_net",0.011,2.754,1,0.925456642847634
"11862","Coruz","Outflow","Ephemeroptera","Heptageniidae",5,1,511,85355.282836696,"kick_net",0.011,2.754,1,0.925456642847634
"11863","Coruz","Outflow","Ephemeroptera","Heptageniidae",6,1,511,85355.282836696,"kick_net",0.011,2.754,1,1.52904838615922
"11864","Coruz","Outflow","Ephemeroptera","Heptageniidae",6,1,511,85355.282836696,"kick_net",0.011,2.754,1,1.52904838615922
"11865","Coruz","Outflow","Ephemeroptera","Leptophlebiidae",2,1,511,85355.282836696,"kick_net",0.005,2.686,1,0.0321763348376766
"11866","Coruz","Outflow","Ephemeroptera","Leptophlebiidae",3,1,511,85355.282836696,"kick_net",0.005,2.686,1,0.0956131650014637
"11867","Coruz","Outflow","Plecoptera","Leuctridae",3,1,511,85355.282836696,"kick_net",0.003,2.719,1,0.0594858876196765
"11868","Coruz","Outflow","Coleoptera","Elmidae",3,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.165656031703537
"11869","Coruz","Outflow","Trichoptera","Limnephilidae",9,1,511,85355.282836696,"kick_net",0.004,2.93,1,2.50029092157256
"11870","Coruz","Outflow","Trichoptera","Limnephilidae",11,1,511,85355.282836696,"kick_net",0.004,2.93,1,4.50132695157922
"11871","Coruz","Outflow","Trichoptera","Limnephilidae",13,1,511,85355.282836696,"kick_net",0.004,2.93,1,7.34368455393449
"11872","Coruz","Outflow","Trichoptera","Odontoceridae",9,1,511,85355.282836696,"kick_net",0.008,2.99,1,5.70525539357253
"11873","Coruz","Outflow","Trichoptera","Odontoceridae",18,1,511,85355.282836696,"kick_net",0.008,2.99,1,45.3267705272684
"11874","Coruz","Outflow","Trichoptera","Rhyacophilidae",3,1,511,85355.282836696,"kick_net",0.01,2.48,1,0.152496793392345
"11875","Coruz","Outflow","Diptera","Athericidae",6,1,511,85355.282836696,"kick_net",0.004,2.59,1,0.41444960477363
"11876","Coruz","Outflow","Diptera","Chironomidae",5,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.135622394240555
"11877","Coruz","Outflow","Diptera","Chironomidae",9,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.63262357257604
"11878","Coruz","Outflow","Diptera","Simuliidae",5,1,511,85355.282836696,"kick_net",0.002,3.01,1,0.254056147816831
"11879","Coruz","Outflow","Diptera","Simuliidae",6,1,511,85355.282836696,"kick_net",0.002,3.01,1,0.439810161615349
"11880","Talent","Control","Amphipoda","Gammaridae",1,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.00845
"11881","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11882","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11883","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11884","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11885","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11886","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11887","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11888","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11889","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11890","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11891","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11892","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11893","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11894","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11895","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11896","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11897","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11898","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11899","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11900","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11901","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11902","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11903","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11904","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11905","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11906","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11907","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11908","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11909","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11910","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11911","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11912","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11913","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11914","Talent","Control","Amphipoda","Gammaridae",2,1,855,922.037182943705,"kick_net",0.00845,2.8705,1,0.0617964193315659
