"","laufnummer","site","location_old","order","family","taxon_lowest","length","ecomorphology","area_pool","human_influence","location","method"
"12172",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12173",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12174",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12175",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12176",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12177",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12178",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12179",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12180",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12181",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12182",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12183",198,"Riedgrabe","Inflow","Amphipoda","Gammaridae","Gammaridae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12184",198,"Riedgrabe","Inflow","Isopoda","Asellidae","Asellidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12185",198,"Riedgrabe","Inflow","Isopoda","Asellidae","Asellidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12186",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12187",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12188",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12189",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12190",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12191",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12192",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12193",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12194",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12195",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12196",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12197",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12198",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12199",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12200",198,"Riedgrabe","Inflow","Odonata","Cordulegastridae","Cordulegastridae",10,3,2149,66948.0040001844,"beaver","kick_net"
"12201",198,"Riedgrabe","Inflow","Megaloptera","Sialidae","Sialidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12202",198,"Riedgrabe","Inflow","Megaloptera","Sialidae","Sialidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12203",198,"Riedgrabe","Inflow","Megaloptera","Sialidae","Sialidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12204",198,"Riedgrabe","Inflow","Megaloptera","Sialidae","Sialidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12205",198,"Riedgrabe","Inflow","Coleoptera","Dytiscidae","Dytiscidae",12,3,2149,66948.0040001844,"beaver","kick_net"
"12206",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12207",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12208",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12209",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12210",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12211",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12212",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12213",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12214",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12215",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12216",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12217",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12218",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12219",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12220",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12221",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12222",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12223",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12224",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12225",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12226",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12227",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12228",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12229",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12230",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12231",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12232",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12233",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12234",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12235",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12236",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12237",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12238",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12239",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12240",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12241",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12242",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12243",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12244",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12245",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12246",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12247",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12248",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12249",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12250",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12251",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12252",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12253",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12254",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12255",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12256",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12257",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12258",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12259",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12260",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12261",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12262",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12263",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12264",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12265",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12266",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12267",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",9,3,2149,66948.0040001844,"beaver","kick_net"
"12268",198,"Riedgrabe","Inflow","Diptera","Stratiomyidae","Stratiomyidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12269",198,"Riedgrabe","Inflow","Diptera","Stratiomyidae","Stratiomyidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12270",198,"Riedgrabe","Inflow","Diptera","Stratiomyidae","Stratiomyidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12271",198,"Riedgrabe","Inflow","Diptera","Stratiomyidae","Stratiomyidae",10,3,2149,66948.0040001844,"beaver","kick_net"
"12272",198,"Riedgrabe","Inflow","Diptera","Stratiomyidae","Stratiomyidae",10,3,2149,66948.0040001844,"beaver","kick_net"
"12273",198,"Riedgrabe","Inflow","Diptera","Stratiomyidae","Stratiomyidae",14,3,2149,66948.0040001844,"beaver","kick_net"
"12274",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12275",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",22,3,2149,66948.0040001844,"beaver","kick_net"
"12276",198,"Riedgrabe","Inflow","Oligochaeta",NA,"Oligochaeta",20,3,2149,66948.0040001844,"beaver","kick_net"
"12277",198,"Riedgrabe","Inflow","Oligochaeta",NA,"Oligochaeta",25,3,2149,66948.0040001844,"beaver","kick_net"
"12278",198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae","Lymnaeidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12279",198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae","Lymnaeidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12280",198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae","Lymnaeidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12281",198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae","Lymnaeidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12282",198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae","Lymnaeidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12283",198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae","Lymnaeidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12284",198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae","Lymnaeidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12285",198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae","Lymnaeidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12286",198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae","Lymnaeidae",15,3,2149,66948.0040001844,"beaver","kick_net"
"12287",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12288",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12289",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12290",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12291",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12292",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12293",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12294",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12295",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12296",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12297",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12298",198,"Riedgrabe","Inflow","Amphipoda","Gammaridae","Gammaridae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12299",198,"Riedgrabe","Inflow","Isopoda","Asellidae","Asellidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12300",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12301",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12302",198,"Riedgrabe","Inflow","Coleoptera","Dryopidae","Dryopidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12303",198,"Riedgrabe","Inflow","Coleoptera","Elmidae","Elmidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12304",198,"Riedgrabe","Inflow","Coleoptera","Hydrophilidae","Hydrophilidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12305",198,"Riedgrabe","Inflow","Coleoptera","Hydrophilidae","Hydrophilidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12306",198,"Riedgrabe","Inflow","Coleoptera","Hydrophilidae","Hydrophilidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12307",198,"Riedgrabe","Inflow","Coleoptera","Scirtidae","Scirtidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12308",198,"Riedgrabe","Inflow","Coleoptera","Scirtidae","Scirtidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12309",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12310",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12311",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12312",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12313",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12314",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12315",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12316",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12317",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12318",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12319",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12320",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12321",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12322",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12323",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12324",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12325",198,"Riedgrabe","Inflow","Diptera","Stratiomyidae","Stratiomyidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12326",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12327",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",13,3,2149,66948.0040001844,"beaver","kick_net"
"12328",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",13,3,2149,66948.0040001844,"beaver","kick_net"
"12329",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",17,3,2149,66948.0040001844,"beaver","kick_net"
"12330",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",18,3,2149,66948.0040001844,"beaver","kick_net"
"12331",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",18,3,2149,66948.0040001844,"beaver","kick_net"
"12332",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",19,3,2149,66948.0040001844,"beaver","kick_net"
"12333",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",20,3,2149,66948.0040001844,"beaver","kick_net"
"12334",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",21,3,2149,66948.0040001844,"beaver","kick_net"
"12335",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",21,3,2149,66948.0040001844,"beaver","kick_net"
"12336",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",22,3,2149,66948.0040001844,"beaver","kick_net"
"12337",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",22,3,2149,66948.0040001844,"beaver","kick_net"
"12338",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",23,3,2149,66948.0040001844,"beaver","kick_net"
"12339",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",23,3,2149,66948.0040001844,"beaver","kick_net"
"12340",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",24,3,2149,66948.0040001844,"beaver","kick_net"
