"","X","site","location","order","family","length","ecomorphology","area_pool","human_influence","method","point","type"
"59747",38154,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59748",38155,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59749",38156,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59750",38157,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59751",38158,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59752",38159,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59753",38160,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59754",38161,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59755",38162,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59756",38163,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59757",38164,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59758",38165,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59759",38166,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59760",38167,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59761",38168,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59762",38169,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59763",38170,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59764",38171,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59765",38172,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59766",38173,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59767",38174,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59768",38175,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59769",38176,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59770",38177,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59771",38178,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59772",38179,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59773",38180,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59774",38181,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59775",38182,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59776",38183,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59777",38184,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59778",38185,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59779",38186,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59780",38187,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59781",38188,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59782",38189,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59783",38190,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59784",38191,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59785",38192,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59786",38193,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59787",38194,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59788",38195,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59789",38196,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59790",38197,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59791",38198,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59792",38199,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59793",38200,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59794",38201,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59795",38202,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59796",38203,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59797",38204,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59798",38205,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59799",38206,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59800",38207,"Ellikon","Outflow","Entomobryomorpha",NA,2,3,451,130586.530561878,"suction",3,"terrestrial"
"59801",38208,"Hemishofen","Control","Isopoda",NA,6,2,249,39087.44309631,"suction",1,"terrestrial"
"59802",38209,"Hemishofen","Control","Isopoda",NA,5,2,249,39087.44309631,"suction",1,"terrestrial"
"59803",38210,"Hemishofen","Control","Isopoda",NA,3,2,249,39087.44309631,"suction",1,"terrestrial"
"59804",38211,"Hemishofen","Control","Isopoda",NA,3,2,249,39087.44309631,"suction",1,"terrestrial"
"59805",38212,"Hemishofen","Control","Isopoda",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59806",38213,"Hemishofen","Control","Isopoda",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59807",38214,"Hemishofen","Control","Isopoda",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59808",38215,"Hemishofen","Control","Isopoda",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59809",38216,"Hemishofen","Control","Isopoda",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59810",38217,"Hemishofen","Control","Isopoda",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59811",38218,"Hemishofen","Control","Isopoda",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59812",38219,"Hemishofen","Control","Isopoda",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59813",38220,"Hemishofen","Control","Isopoda",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59814",38221,"Hemishofen","Control","Isopoda",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59815",38222,"Hemishofen","Control","Isopoda",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59816",38223,"Hemishofen","Control","Pulmonata",NA,4,2,249,39087.44309631,"suction",1,"terrestrial"
"59817",38224,"Hemishofen","Control","Pulmonata",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59818",38225,"Hemishofen","Control","Pulmonata",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59819",38226,"Hemishofen","Control","Pulmonata",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59820",38227,"Hemishofen","Control","Pulmonata",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59821",38228,"Hemishofen","Control","Pulmonata",NA,3,2,249,39087.44309631,"suction",1,"terrestrial"
"59822",38229,"Hemishofen","Control","Pulmonata",NA,3,2,249,39087.44309631,"suction",1,"terrestrial"
"59823",38230,"Hemishofen","Control","Pulmonata",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59824",38231,"Hemishofen","Control","Araneae",NA,4,2,249,39087.44309631,"suction",1,"terrestrial"
"59825",38232,"Hemishofen","Control","Araneae",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59826",38233,"Hemishofen","Control","Acari",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59827",38234,"Hemishofen","Control","Acari",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59828",38235,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59829",38236,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59830",38237,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59831",38238,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59832",38239,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59833",38240,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59834",38241,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59835",38242,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59836",38243,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59837",38244,"Hemishofen","Control","Hymenoptera",NA,4,2,249,39087.44309631,"suction",1,"terrestrial"
"59838",38245,"Hemishofen","Control","Hymenoptera",NA,4,2,249,39087.44309631,"suction",1,"terrestrial"
"59839",38246,"Hemishofen","Control","Hymenoptera",NA,4,2,249,39087.44309631,"suction",1,"terrestrial"
"59840",38247,"Hemishofen","Control","Hymenoptera",NA,4,2,249,39087.44309631,"suction",1,"terrestrial"
"59841",38248,"Hemishofen","Control","Coleoptera",NA,3,2,249,39087.44309631,"suction",1,"terrestrial"
"59842",38249,"Hemishofen","Control","Coleoptera",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59843",38250,"Hemishofen","Control","Coleoptera",NA,4,2,249,39087.44309631,"suction",1,"terrestrial"
"59844",38251,"Hemishofen","Control","Coleoptera",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59845",38252,"Hemishofen","Control","Isopoda",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59846",38253,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59847",38254,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59848",38255,"Hemishofen","Control","Isopoda",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59849",38256,"Hemishofen","Control","Isopoda",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59850",38257,"Hemishofen","Control","Isopoda",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59851",38258,"Hemishofen","Control","Isopoda",NA,3,2,249,39087.44309631,"suction",1,"terrestrial"
"59852",38259,"Hemishofen","Control","Geophilomorpha",NA,18,2,249,39087.44309631,"suction",1,"terrestrial"
"59853",38260,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59854",38261,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59855",38262,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59856",38263,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59857",38264,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59858",38265,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59859",38266,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59860",38267,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59861",38268,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59862",38269,"Hemishofen","Control","Araneae",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59863",38270,"Hemishofen","Control","Diptera",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59864",38271,"Hemishofen","Control","Diptera",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59865",38272,"Hemishofen","Control","Diptera",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59866",38273,"Hemishofen","Control","Diptera",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59867",38274,"Hemishofen","Control","Diptera",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59868",38275,"Hemishofen","Control","Diptera",NA,2,2,249,39087.44309631,"suction",1,"terrestrial"
"59869",38276,"Hemishofen","Control","Hymenoptera",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59870",38277,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59871",38278,"Hemishofen","Control","Opiliones",NA,1,2,249,39087.44309631,"suction",1,"terrestrial"
"59872",38279,"Hemishofen","Control","Araneae",NA,3,2,249,39087.44309631,"suction",2,"terrestrial"
"59873",38280,"Hemishofen","Control","Araneae",NA,3,2,249,39087.44309631,"suction",2,"terrestrial"
"59874",38281,"Hemishofen","Control","Araneae",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59875",38282,"Hemishofen","Control","Araneae",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59876",38283,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",2,"terrestrial"
"59877",38284,"Hemishofen","Control","Acari",NA,1,2,249,39087.44309631,"suction",2,"terrestrial"
"59878",38285,"Hemishofen","Control","Hemiptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59879",38286,"Hemishofen","Control","Hemiptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59880",38287,"Hemishofen","Control","Hemiptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59881",38288,"Hemishofen","Control","Hemiptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59882",38289,"Hemishofen","Control","Hemiptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59883",38290,"Hemishofen","Control","Hemiptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59884",38291,"Hemishofen","Control","Hemiptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59885",38292,"Hemishofen","Control","Hemiptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59886",38293,"Hemishofen","Control","Hemiptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59887",38294,"Hemishofen","Control","Hemiptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59888",38295,"Hemishofen","Control","Hemiptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59889",38296,"Hemishofen","Control","Hemiptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59890",38297,"Hemishofen","Control","Hemiptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59891",38298,"Hemishofen","Control","Hemiptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59892",38299,"Hemishofen","Control","Hemiptera",NA,1,2,249,39087.44309631,"suction",2,"terrestrial"
"59893",38300,"Hemishofen","Control","Thysanoptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59894",38301,"Hemishofen","Control","Thysanoptera",NA,1,2,249,39087.44309631,"suction",2,"terrestrial"
"59895",38302,"Hemishofen","Control","Thysanoptera",NA,1,2,249,39087.44309631,"suction",2,"terrestrial"
"59896",38303,"Hemishofen","Control","Hymenoptera",NA,1,2,249,39087.44309631,"suction",2,"terrestrial"
"59897",38304,"Hemishofen","Control","Hymenoptera",NA,1,2,249,39087.44309631,"suction",2,"terrestrial"
"59898",38305,"Hemishofen","Control","Hymenoptera",NA,1,2,249,39087.44309631,"suction",2,"terrestrial"
"59899",38306,"Hemishofen","Control","Coleoptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59900",38307,"Hemishofen","Control","Coleoptera",NA,4,2,249,39087.44309631,"suction",2,"terrestrial"
"59901",38308,"Hemishofen","Control","Diptera",NA,3,2,249,39087.44309631,"suction",2,"terrestrial"
"59902",38309,"Hemishofen","Control","Diptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59903",38310,"Hemishofen","Control","Diptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59904",38311,"Hemishofen","Control","Diptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59905",38312,"Hemishofen","Control","Diptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59906",38313,"Hemishofen","Control","Diptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59907",38314,"Hemishofen","Control","Diptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59908",38315,"Hemishofen","Control","Diptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59909",38316,"Hemishofen","Control","Diptera",NA,1,2,249,39087.44309631,"suction",2,"terrestrial"
"59910",38317,"Hemishofen","Control","Diptera",NA,1,2,249,39087.44309631,"suction",2,"terrestrial"
"59911",38318,"Hemishofen","Control","Diptera",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59912",38319,"Hemishofen","Control","Diptera",NA,1,2,249,39087.44309631,"suction",2,"terrestrial"
"59913",38320,"Hemishofen","Control","Diptera",NA,3,2,249,39087.44309631,"suction",2,"terrestrial"
"59914",38321,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59915",38322,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59916",38323,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59917",38324,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59918",38325,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59919",38326,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59920",38327,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59921",38328,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59922",38329,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59923",38330,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59924",38331,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59925",38332,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59926",38333,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59927",38334,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59928",38335,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59929",38336,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59930",38337,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59931",38338,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59932",38339,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59933",38340,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59934",38341,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59935",38342,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59936",38343,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59937",38344,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
"59938",38345,"Hemishofen","Control","Entomobryomorpha",NA,2,2,249,39087.44309631,"suction",2,"terrestrial"
