"","X.1","X","site","location","order","family","length","ecomorphology","area_pool","human_influence","method","point","type","backbone_order","source.x","order_corrected","a","b","source.y","dry_weight"
"62773",62773,41180,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62774",62774,41181,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62775",62775,41182,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62776",62776,41183,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62777",62777,41184,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62778",62778,41185,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62779",62779,41186,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62780",62780,41187,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62781",62781,41188,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62782",62782,41189,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62783",62783,41190,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62784",62784,41191,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62785",62785,41192,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62786",62786,41193,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62787",62787,41194,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62788",62788,41195,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62789",62789,41196,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62790",62790,41197,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62791",62791,41198,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62792",62792,41199,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62793",62793,41200,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62794",62794,41201,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62795",62795,41202,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62796",62796,41203,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62797",62797,41204,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62798",62798,41205,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62799",62799,41206,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62800",62800,41207,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62801",62801,41208,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62802",62802,41209,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62803",62803,41210,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62804",62804,41211,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62805",62805,41212,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62806",62806,41213,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62807",62807,41214,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62808",62808,41215,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62809",62809,41216,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62810",62810,41217,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62811",62811,41218,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62812",62812,41219,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62813",62813,41220,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62814",62814,41221,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62815",62815,41222,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62816",62816,41223,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62817",62817,41224,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62818",62818,41225,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62819",62819,41226,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62820",62820,41227,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62821",62821,41228,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62822",62822,41229,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62823",62823,41230,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62824",62824,41231,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62825",62825,41232,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62826",62826,41233,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62827",62827,41234,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62828",62828,41235,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62829",62829,41236,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62830",62830,41237,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62831",62831,41238,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62832",62832,41239,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62833",62833,41240,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62834",62834,41241,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62835",62835,41242,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62836",62836,41243,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62837",62837,41244,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62838",62838,41245,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62839",62839,41246,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62840",62840,41247,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62841",62841,41248,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62842",62842,41249,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62843",62843,41250,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62844",62844,41251,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62845",62845,41252,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62846",62846,41253,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62847",62847,41254,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62848",62848,41255,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62849",62849,41256,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62850",62850,41257,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62851",62851,41258,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62852",62852,41259,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62853",62853,41260,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62854",62854,41261,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62855",62855,41262,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62856",62856,41263,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62857",62857,41264,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62858",62858,41265,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62859",62859,41266,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62860",62860,41267,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62861",62861,41268,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62862",62862,41269,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62863",62863,41270,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62864",62864,41271,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62865",62865,41272,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62866",62866,41273,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62867",62867,41274,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62868",62868,41275,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62869",62869,41276,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62870",62870,41277,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62871",62871,41278,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62872",62872,41279,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62873",62873,41280,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62874",62874,41281,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62875",62875,41282,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62876",62876,41283,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62877",62877,41284,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62878",62878,41285,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62879",62879,41286,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62880",62880,41287,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62881",62881,41288,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62882",62882,41289,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62883",62883,41290,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62884",62884,41291,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62885",62885,41292,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62886",62886,41293,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62887",62887,41294,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62888",62888,41295,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62889",62889,41296,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62890",62890,41297,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62891",62891,41298,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62892",62892,41299,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62893",62893,41300,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62894",62894,41301,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62895",62895,41302,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62896",62896,41303,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62897",62897,41304,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62898",62898,41305,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62899",62899,41306,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62900",62900,41307,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62901",62901,41308,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62902",62902,41309,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62903",62903,41310,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62904",62904,41311,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62905",62905,41312,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62906",62906,41313,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62907",62907,41314,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62908",62908,41315,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62909",62909,41316,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62910",62910,41317,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62911",62911,41318,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62912",62912,41319,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62913",62913,41320,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62914",62914,41321,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62915",62915,41322,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
