OBS,Date,Year,Pool,Pool Order,SiteDescription,CarpSighted,Gear,CommonName,MetricLength,Log2Length,Log2SC,MetricWeight,Family,Genus,Species,TrophicGuild
3393,10/31/2018,2018,RC Byrd,6,RCBUM08,FALSE,Boat Electrofishing,SmallmouthBuffalo,510.54,8.995880188,9,2181.816,Catostomidae,Ictiobus,bubalus,Detritivore
1643,10/19/2017,2017,Markland,3,MARUM03,FALSE,Boat Electrofishing,SmallmouthBuffalo,530.86,9.052187629,9,2186.352,Catostomidae,Ictiobus,bubalus,Detritivore
1783,11/5/2015,2015,Markland,3,MARUP02,FALSE,Boat Electrofishing,SmallmouthBuffalo,535.94,9.065927686,9,2186.352,Catostomidae,Ictiobus,bubalus,Detritivore
4386,10/18/2016,2016,Meldahl,4,MELLM01,FALSE,Boat Electrofishing,SmallmouthBass,568.96,9.152183419,9,2190.888,Centrarchidae,Micropterus,dolomieu,Piscivore
694,12/4/2015,2015,Greenup,5,GRELO01,FALSE,Boat Electrofishing,SmallmouthBuffalo,541.02,9.079538117,9,2190.888,Catostomidae,Ictiobus,bubalus,Detritivore
1912,11/1/2017,2017,McAlpine,2,MCALM02,FALSE,Boat Electrofishing,SmallmouthBuffalo,536.0002894,9.06608997,9,2192.034265,Catostomidae,Ictiobus,bubalus,Detritivore
3351,11/17/2017,2017,RC Byrd,6,RCBUM05,FALSE,Boat Electrofishing,SmallmouthBuffalo,521.0002813,9.025140341,9,2194.034297,Catostomidae,Ictiobus,bubalus,Detritivore
2068,10/19/2015,2015,McAlpine,2,MCALO03,FALSE,Boat Electrofishing,BigmouthBuffalo,502.92,8.974185117,8.5,2195.424,Catostomidae,Ictiobus,cyprinellus,Detritivore
184,10/13/2020,2020,Cannelton,1,CANLO02,TRUE,Boat Electrofishing,SmallmouthBuffalo,523.24,9.031329024,9,2195.424,Catostomidae,Ictiobus,bubalus,Detritivore
1672,10/12/2016,2016,Markland,3,MARUM05,FALSE,Boat Electrofishing,SmallmouthBuffalo,533.4,9.059074015,9,2195.424,Catostomidae,Ictiobus,bubalus,Detritivore
981,11/6/2018,2018,Greenup,5,GRLM06,FALSE,Boat Electrofishing,SmallmouthBuffalo,546.1,9.093021347,9,2195.424,Catostomidae,Ictiobus,bubalus,Detritivore
8487,11/9/2015,2015,Meldahl,4,MELLO04,FALSE,Boat Electrofishing,CommonCarp,523.24,9.031329024,9,2199.96,Cyprinidae,Cyprinus,carpio,Detritivore
1613,10/10/2016,2016,Markland,3,MARLO07,FALSE,Boat Electrofishing,SmallmouthBuffalo,541.02,9.079538117,9,2199.96,Catostomidae,Ictiobus,bubalus,Detritivore
8439,10/15/2018,2018,Meldahl,4,MCAUM05,FALSE,Boat Electrofishing,CommonCarp,551.18,9.106379729,9,2204.496,Cyprinidae,Cyprinus,carpio,Detritivore
2113,10/25/2019,2019,McAlpine,2,MCALO05,FALSE,Boat Electrofishing,SmallmouthBuffalo,523.24,9.031329024,9,2204.496,Catostomidae,Ictiobus,bubalus,Detritivore
1612,10/10/2016,2016,Markland,3,MARLO07,FALSE,Boat Electrofishing,SmallmouthBuffalo,538.48,9.072748952,9,2204.496,Catostomidae,Ictiobus,bubalus,Detritivore
3218,11/6/2017,2017,RC Byrd,6,RCBLM07,FALSE,Boat Electrofishing,SmallmouthBuffalo,523.0002824,9.030667915,9,2206.034484,Catostomidae,Ictiobus,bubalus,Detritivore
2963,11/1/2016,2016,Meldahl,4,MELUP07,FALSE,Boat Electrofishing,SmallmouthBuffalo,515.62,9.010164414,9,2209.032,Catostomidae,Ictiobus,bubalus,Detritivore
1661,10/30/2019,2019,Markland,3,MARUM04,FALSE,Boat Electrofishing,SmallmouthBuffalo,541.02,9.079538117,9,2209.032,Catostomidae,Ictiobus,bubalus,Detritivore
9841,10/29/2019,2019,Cannelton,1,CANLO06,FALSE,Boat Electrofishing,FreshwaterDrum,538.48,9.072748952,9,2213.568,Sciaenidae,Aplodinotus,grunniens,Invertivore
2465,11/27/2017,2017,Meldahl,4,MELLM03,FALSE,Boat Electrofishing,SmallmouthBuffalo,515.62,9.010164414,9,2213.568,Catostomidae,Ictiobus,bubalus,Detritivore
447,10/6/2020,2020,Cannelton,1,CANUM06,TRUE,Boat Electrofishing,SmallmouthBuffalo,548.64,9.099715999,9,2213.568,Catostomidae,Ictiobus,bubalus,Detritivore
2205,10/31/2017,2017,McAlpine,2,MCAUM05,FALSE,Boat Electrofishing,SmallmouthBuffalo,530.0002862,9.049849329,9,2216.034641,Catostomidae,Ictiobus,bubalus,Detritivore
8299,10/30/2015,2015,Markland,3,MARLM03,FALSE,Boat Electrofishing,CommonCarp,543.56,9.086295483,9,2218.104,Cyprinidae,Cyprinus,carpio,Detritivore
1197,10/11/2016,2016,Markland,3,MARLM01,FALSE,Boat Electrofishing,SmallmouthBuffalo,525.78,9.038315454,9,2218.104,Catostomidae,Ictiobus,bubalus,Detritivore
692,12/4/2015,2015,Greenup,5,GRELO01,FALSE,Boat Electrofishing,SmallmouthBuffalo,528.32,9.045268215,9,2218.104,Catostomidae,Ictiobus,bubalus,Detritivore
2573,11/20/2017,2017,Meldahl,4,MELLO03,FALSE,Boat Electrofishing,SmallmouthBuffalo,533.4,9.059074015,9,2218.104,Catostomidae,Ictiobus,bubalus,Detritivore
2574,11/20/2017,2017,Meldahl,4,MELLO03,FALSE,Boat Electrofishing,SmallmouthBuffalo,535.94,9.065927686,9,2218.104,Catostomidae,Ictiobus,bubalus,Detritivore
2437,10/31/2017,2017,McAlpine,2,MCAUP06,FALSE,Boat Electrofishing,SmallmouthBuffalo,537.00029,9.068779057,9,2219.034687,Catostomidae,Ictiobus,bubalus,Detritivore
8645,10/21/2020,2020,Cannelton,1,CANUP02,FALSE,Boat Electrofishing,BlueCatfish,612.14,9.257717833,9,2222.64,Ictaluridae,Ictalurus,furcatus,Omnivore
8396,10/5/2020,2020,McAlpine,2,MCALM02,TRUE,Boat Electrofishing,SilverCarp,629.92,9.299024807,9,2222.64,Cyprinidae,Hypophthalmichthys,molitrix,Planktivore
593,12/4/2015,2015,Greenup,5,GRELM01,FALSE,Boat Electrofishing,SmallmouthBuffalo,495.3,8.952158811,8.5,2222.64,Catostomidae,Ictiobus,bubalus,Detritivore
2823,10/25/2018,2018,Meldahl,4,MELUP02,FALSE,Boat Electrofishing,SmallmouthBuffalo,520.7,9.024308597,9,2222.64,Catostomidae,Ictiobus,bubalus,Detritivore
1817,11/5/2015,2015,Markland,3,MARUP03,FALSE,Boat Electrofishing,SmallmouthBuffalo,523.24,9.031329024,9,2222.64,Catostomidae,Ictiobus,bubalus,Detritivore
414,10/6/2020,2020,Cannelton,1,CANUM04,TRUE,Boat Electrofishing,SmallmouthBuffalo,528.32,9.045268215,9,2222.64,Catostomidae,Ictiobus,bubalus,Detritivore
1086,11/5/2018,2018,Greenup,5,GRUM14,FALSE,Boat Electrofishing,SmallmouthBuffalo,533.4,9.059074015,9,2222.64,Catostomidae,Ictiobus,bubalus,Detritivore
934,11/5/2018,2018,Greenup,5,GREUM10,FALSE,Boat Electrofishing,SmallmouthBuffalo,538.48,9.072748952,9,2222.64,Catostomidae,Ictiobus,bubalus,Detritivore
935,11/5/2018,2018,Greenup,5,GREUM10,FALSE,Boat Electrofishing,SmallmouthBuffalo,541.02,9.079538117,9,2222.64,Catostomidae,Ictiobus,bubalus,Detritivore
936,11/5/2018,2018,Greenup,5,GREUM10,FALSE,Boat Electrofishing,SmallmouthBuffalo,541.02,9.079538117,9,2222.64,Catostomidae,Ictiobus,bubalus,Detritivore
1623,11/4/2015,2015,Markland,3,MARUM01,FALSE,Boat Electrofishing,SmallmouthBuffalo,548.64,9.099715999,9,2222.64,Catostomidae,Ictiobus,bubalus,Detritivore
940,11/5/2018,2018,Greenup,5,GREUM10,FALSE,Boat Electrofishing,SmallmouthBuffalo,556.26,9.119615557,9,2222.64,Catostomidae,Ictiobus,bubalus,Detritivore
2,10/13/2020,2020,Cannelton,1,CANLO06,TRUE,Boat Electrofishing,Bowfin,370.84,8.534653056,8.5,2231.712,Amiidae,Amia,calva,Piscivore
4149,11/19/2019,2019,Markland,3,MARUM07,FALSE,Boat Electrofishing,LargemouthBass,508,8.988684687,8.5,2231.712,Centrarchidae,Micropterus,salmoides,Piscivore
498,10/18/2018,2018,Cannelton,1,CANUP02,FALSE,Boat Electrofishing,SmallmouthBuffalo,525.78,9.038315454,9,2231.712,Catostomidae,Ictiobus,bubalus,Detritivore
617,11/13/2017,2017,Greenup,5,GRELM01,FALSE,Boat Electrofishing,SmallmouthBuffalo,552.0002981,9.108525236,9,2232.034891,Catostomidae,Ictiobus,bubalus,Detritivore
8346,10/10/2016,2016,Markland,3,MARLO04,FALSE,Boat Electrofishing,CommonCarp,543.56,9.086295483,9,2240.784,Cyprinidae,Cyprinus,carpio,Detritivore
8955,10/7/2020,2020,Cannelton,1,CANLM01,FALSE,Boat Electrofishing,LongnoseGar,904.24,9.820561928,9.5,2240.784,Lepisosteidae,Lepisosteus,osseus,Piscivore
419,10/9/2020,2020,McAlpine,2,CANUM04,FALSE,Boat Electrofishing,SmallmouthBuffalo,520.7,9.024308597,9,2240.784,Catostomidae,Ictiobus,bubalus,Detritivore
650,11/13/2017,2017,Greenup,5,GRELM03,FALSE,Boat Electrofishing,SmallmouthBuffalo,563.000304,9.136991891,9,2246.035109,Catostomidae,Ictiobus,bubalus,Detritivore
3008,11/20/2017,2017,RC Byrd,6,RBKR09,FALSE,Boat Electrofishing,SmallmouthBuffalo,541.0002921,9.079485563,9,2249.035156,Catostomidae,Ictiobus,bubalus,Detritivore
8477,10/18/2018,2018,Meldahl,4,MELLM05,FALSE,Boat Electrofishing,CommonCarp,548.64,9.099715999,9,2249.856,Cyprinidae,Cyprinus,carpio,Detritivore
8482,11/9/2015,2015,Meldahl,4,MELLO02,FALSE,Boat Electrofishing,CommonCarp,561.34,9.132731056,9,2249.856,Cyprinidae,Cyprinus,carpio,Detritivore
10426,11/28/2017,2017,Meldahl,4,MELUP07,FALSE,Boat Electrofishing,FreshwaterDrum,558.8,9.126188211,9,2249.856,Sciaenidae,Aplodinotus,grunniens,Invertivore
2167,10/8/2020,2020,McAlpine,2,MCAUM01,FALSE,Boat Electrofishing,RiverRedhorse,566.42,9.145728397,9,2249.856,Catostomidae,Moxostoma,carinatum,Invertivore
2670,10/17/2018,2018,Meldahl,4,MELUM03,TRUE,Boat Electrofishing,SmallmouthBuffalo,581.66,9.184032285,9,2249.856,Catostomidae,Ictiobus,bubalus,Detritivore
1329,10/11/2016,2016,Markland,3,MARLM05,FALSE,Boat Electrofishing,SmallmouthBuffalo,530.86,9.052187629,9,2254.392,Catostomidae,Ictiobus,bubalus,Detritivore
1514,10/26/2015,2015,Markland,3,MARLO04,FALSE,Boat Electrofishing,SmallmouthBuffalo,533.4,9.059074015,9,2254.392,Catostomidae,Ictiobus,bubalus,Detritivore
2678,11/16/2015,2015,Meldahl,4,MELUM04,FALSE,Boat Electrofishing,BlackBuffalo,528.32,9.045268215,9,2258.928,Catostomidae,Ictiobus,niger,Detritivore
2498,10/18/2016,2016,Meldahl,4,MELLM06,FALSE,Boat Electrofishing,SmallmouthBuffalo,523.24,9.031329024,9,2258.928,Catostomidae,Ictiobus,bubalus,Detritivore
1292,10/18/2017,2017,Markland,3,MARLM03,FALSE,Boat Electrofishing,SmallmouthBuffalo,556.26,9.119615557,9,2258.928,Catostomidae,Ictiobus,bubalus,Detritivore
2171,10/16/2019,2019,McAlpine,2,MCAUM02,FALSE,Boat Electrofishing,SmallmouthBuffalo,558.8,9.126188211,9,2263.464,Catostomidae,Ictiobus,bubalus,Detritivore
3082,11/6/2017,2017,RC Byrd,6,RCBLM02,FALSE,Boat Electrofishing,SmallmouthBuffalo,533.0002878,9.057992502,9,2264.035391,Catostomidae,Ictiobus,bubalus,Detritivore
10568,11/17/2017,2017,RC Byrd,6,RCBUM05,FALSE,Boat Electrofishing,FreshwaterDrum,544.0002938,9.08746362,9,2266.035422,Sciaenidae,Aplodinotus,grunniens,Invertivore
2898,10/16/2018,2018,Meldahl,4,MELUP05,FALSE,Boat Electrofishing,SmallmouthBuffalo,523.24,9.031329024,9,2268,Catostomidae,Ictiobus,bubalus,Detritivore
1847,10/16/2017,2017,Markland,3,MARUP04,TRUE,Boat Electrofishing,SmallmouthBuffalo,566.42,9.145728397,9,2268,Catostomidae,Ictiobus,bubalus,Detritivore
3166,11/6/2017,2017,RC Byrd,6,RCBLM05,FALSE,Boat Electrofishing,SmallmouthBuffalo,587.000317,9.197217472,9,2268.035453,Catostomidae,Ictiobus,bubalus,Detritivore
2557,11/9/2015,2015,Meldahl,4,MELLO03,FALSE,Boat Electrofishing,SmallmouthBuffalo,505.46,8.981453118,8.5,2272.536,Catostomidae,Ictiobus,bubalus,Detritivore
3189,10/29/2018,2018,RC Byrd,6,RCBLM06,FALSE,Boat Electrofishing,SmallmouthBuffalo,523.24,9.031329024,9,2272.536,Catostomidae,Ictiobus,bubalus,Detritivore
891,11/13/2017,2017,Greenup,5,GREUM10,FALSE,Boat Electrofishing,SmallmouthBuffalo,551.0002975,9.105909288,9,2276.035578,Catostomidae,Ictiobus,bubalus,Detritivore
2438,10/31/2017,2017,McAlpine,2,MCAUP06,FALSE,Boat Electrofishing,ShortheadRedhorse,582.0003143,9.184876122,9,2280.035641,Catostomidae,Moxostoma,breviceps,Invertivore
830,11/5/2018,2018,Greenup,5,GREUM02,FALSE,Boat Electrofishing,SmallmouthBuffalo,513.08,9.00303998,9,2281.608,Catostomidae,Ictiobus,bubalus,Detritivore
2125,11/2/2017,2017,McAlpine,2,MCALO06,FALSE,Boat Electrofishing,SmallmouthBuffalo,506.0002732,8.982994354,8.5,2286.035735,Catostomidae,Ictiobus,bubalus,Detritivore
10195,10/16/2017,2017,Markland,3,MARUP01,FALSE,Boat Electrofishing,FreshwaterDrum,589.28,9.202809492,9,2286.144,Sciaenidae,Aplodinotus,grunniens,Invertivore
560,11/2/2016,2016,Cannelton,1,CANUP10,TRUE,Boat Electrofishing,SmallmouthBuffalo,556.26,9.119615557,9,2286.144,Catostomidae,Ictiobus,bubalus,Detritivore
9390,10/10/2016,2016,Markland,3,MARLO05,FALSE,Boat Electrofishing,StripedBass,591.82,9.209014642,9,2286.144,Moronidae,Morone,saxatilis,Piscivore
10269,10/31/2017,2017,McAlpine,2,MCAUM04,FALSE,Boat Electrofishing,FreshwaterDrum,530.0002862,9.049849329,9,2290.035797,Sciaenidae,Aplodinotus,grunniens,Invertivore
1015,11/15/2017,2017,Greenup,5,GRUI01,FALSE,Boat Electrofishing,SmallmouthBuffalo,546.0002948,9.09275792,9,2290.035797,Catostomidae,Ictiobus,bubalus,Detritivore
8742,10/19/2017,2017,Markland,3,MARUM02,FALSE,Boat Electrofishing,ChannelCatfish,619.76,9.275565835,9,2290.68,Ictaluridae,Ictalurus,punctatus,Omnivore
10252,11/2/2017,2017,McAlpine,2,MCALO06,FALSE,Boat Electrofishing,FreshwaterDrum,565.0003051,9.142107836,9,2291.035813,Sciaenidae,Aplodinotus,grunniens,Invertivore
2275,10/31/2017,2017,McAlpine,2,MCAUM07,FALSE,Boat Electrofishing,SmallmouthBuffalo,555.0002997,9.11634474,9,2291.035813,Catostomidae,Ictiobus,bubalus,Detritivore
825,11/13/2017,2017,Greenup,5,GREUM02,FALSE,Boat Electrofishing,SmallmouthBuffalo,557.0003008,9.121534296,9,2292.035829,Catostomidae,Ictiobus,bubalus,Detritivore
1995,11/1/2017,2017,McAlpine,2,MCALM05,FALSE,Boat Electrofishing,SmallmouthBuffalo,571.0003083,9.157347714,9,2295.035875,Catostomidae,Ictiobus,bubalus,Detritivore
2165,10/8/2020,2020,McAlpine,2,MCAUM01,FALSE,Boat Electrofishing,SmallmouthBuffalo,502.92,8.974185117,8.5,2295.216,Catostomidae,Ictiobus,bubalus,Detritivore
2924,10/16/2018,2018,Meldahl,4,MELUP06,FALSE,Boat Electrofishing,SmallmouthBuffalo,566.42,9.145728397,9,2299.752,Catostomidae,Ictiobus,bubalus,Detritivore
2855,10/16/2018,2018,Meldahl,4,MELUP03,FALSE,Boat Electrofishing,SmallmouthBuffalo,533.4,9.059074015,9,2304.288,Catostomidae,Ictiobus,bubalus,Detritivore
429,10/22/2019,2019,Cannelton,1,CANUM05,FALSE,Boat Electrofishing,SmallmouthBuffalo,584.2,9.190318548,9,2304.288,Catostomidae,Ictiobus,bubalus,Detritivore
1722,11/4/2015,2015,Markland,3,MARUM07,FALSE,Boat Electrofishing,SmallmouthBuffalo,530.86,9.052187629,9,2308.824,Catostomidae,Ictiobus,bubalus,Detritivore
4172,11/5/2015,2015,Markland,3,MARUP07,FALSE,Boat Electrofishing,SmallmouthBass,520.7,9.024308597,9,2313.36,Centrarchidae,Micropterus,dolomieu,Piscivore
1083,11/5/2018,2018,Greenup,5,GRUM14,FALSE,Boat Electrofishing,SmallmouthBuffalo,508,8.988684687,8.5,2313.36,Catostomidae,Ictiobus,bubalus,Detritivore
2499,10/18/2016,2016,Meldahl,4,MELLM06,FALSE,Boat Electrofishing,SmallmouthBuffalo,541.02,9.079538117,9,2313.36,Catostomidae,Ictiobus,bubalus,Detritivore
1747,10/17/2017,2017,Markland,3,MARUM07,FALSE,Boat Electrofishing,SmallmouthBuffalo,543.56,9.086295483,9,2313.36,Catostomidae,Ictiobus,bubalus,Detritivore
2640,11/16/2015,2015,Meldahl,4,MELUM03,FALSE,Boat Electrofishing,SmallmouthBuffalo,543.56,9.086295483,9,2313.36,Catostomidae,Ictiobus,bubalus,Detritivore
407,10/24/2018,2018,Cannelton,1,CANUM04,TRUE,Boat Electrofishing,SmallmouthBuffalo,556.26,9.119615557,9,2313.36,Catostomidae,Ictiobus,bubalus,Detritivore
9303,10/18/2018,2018,Cannelton,1,CANUP01,TRUE,Boat Electrofishing,StripedBass,589.28,9.202809492,9,2313.36,Moronidae,Morone,saxatilis,Piscivore
1746,10/17/2017,2017,Markland,3,MARUM07,FALSE,Boat Electrofishing,SmallmouthBuffalo,543.56,9.086295483,9,2317.896,Catostomidae,Ictiobus,bubalus,Detritivore
1624,11/4/2015,2015,Markland,3,MARUM01,FALSE,Boat Electrofishing,SmallmouthBuffalo,553.72,9.113012822,9,2317.896,Catostomidae,Ictiobus,bubalus,Detritivore
1028,11/15/2017,2017,Greenup,5,GRUM02,FALSE,Boat Electrofishing,SmallmouthBuffalo,547.0002954,9.095397802,9,2320.036266,Catostomidae,Ictiobus,bubalus,Detritivore
1517,10/26/2015,2015,Markland,3,MARLO04,FALSE,Boat Electrofishing,SmallmouthBuffalo,551.18,9.106379729,9,2326.968,Catostomidae,Ictiobus,bubalus,Detritivore
1312,10/28/2019,2019,Markland,3,MARLM04,FALSE,Boat Electrofishing,SmallmouthBuffalo,551.18,9.106379729,9,2326.968,Catostomidae,Ictiobus,bubalus,Detritivore
3009,11/20/2017,2017,RC Byrd,6,RBKR09,FALSE,Boat Electrofishing,SmallmouthBuffalo,542.0002927,9.08214982,9,2328.036391,Catostomidae,Ictiobus,bubalus,Detritivore
145,10/31/2016,2016,Cannelton,1,CANLO02,FALSE,Boat Electrofishing,SmallmouthBuffalo,535.94,9.065927686,9,2331.504,Catostomidae,Ictiobus,bubalus,Detritivore
861,11/6/2018,2018,Greenup,5,GREUM07,FALSE,Boat Electrofishing,SmallmouthBuffalo,548.64,9.099715999,9,2331.504,Catostomidae,Ictiobus,bubalus,Detritivore
890,11/13/2017,2017,Greenup,5,GREUM10,FALSE,Boat Electrofishing,SmallmouthBuffalo,549.0002965,9.100663118,9,2332.036454,Catostomidae,Ictiobus,bubalus,Detritivore
8351,10/10/2016,2016,Markland,3,MARLO05,FALSE,Boat Electrofishing,CommonCarp,571.5,9.158609688,9,2336.04,Cyprinidae,Cyprinus,carpio,Detritivore
2279,10/16/2019,2019,McAlpine,2,MCAUM07,FALSE,Boat Electrofishing,SmallmouthBuffalo,541.02,9.079538117,9,2336.04,Catostomidae,Ictiobus,bubalus,Detritivore
2974,11/28/2017,2017,Meldahl,4,MELUP07,FALSE,Boat Electrofishing,SmallmouthBuffalo,563.88,9.139244363,9,2336.04,Catostomidae,Ictiobus,bubalus,Detritivore
1412,10/17/2017,2017,Markland,3,MARLM11,FALSE,Boat Electrofishing,SmallmouthBuffalo,535.94,9.065927686,9,2340.576,Catostomidae,Ictiobus,bubalus,Detritivore
1413,10/17/2017,2017,Markland,3,MARLM11,FALSE,Boat Electrofishing,SmallmouthBuffalo,535.94,9.065927686,9,2340.576,Catostomidae,Ictiobus,bubalus,Detritivore
2669,10/17/2018,2018,Meldahl,4,MELUM03,TRUE,Boat Electrofishing,SmallmouthBuffalo,561.34,9.132731056,9,2340.576,Catostomidae,Ictiobus,bubalus,Detritivore
1065,11/13/2017,2017,Greenup,5,GRUM14,FALSE,Boat Electrofishing,SmallmouthBuffalo,569.0003073,9.152285621,9,2344.036641,Catostomidae,Ictiobus,bubalus,Detritivore
859,11/6/2018,2018,Greenup,5,GREUM07,FALSE,Boat Electrofishing,SmallmouthBuffalo,538.48,9.072748952,9,2345.112,Catostomidae,Ictiobus,bubalus,Detritivore
979,11/6/2018,2018,Greenup,5,GRLM06,FALSE,Boat Electrofishing,SmallmouthBuffalo,538.48,9.072748952,9,2345.112,Catostomidae,Ictiobus,bubalus,Detritivore
10267,10/16/2019,2019,McAlpine,2,MCAUM02,FALSE,Boat Electrofishing,FreshwaterDrum,576.58,9.171376984,9,2349.648,Sciaenidae,Aplodinotus,grunniens,Invertivore
2009,10/23/2019,2019,McAlpine,2,MCALM06,FALSE,Boat Electrofishing,SmallmouthBuffalo,538.48,9.072748952,9,2349.648,Catostomidae,Ictiobus,bubalus,Detritivore
529,10/17/2019,2019,Cannelton,1,CANUP04,FALSE,Boat Electrofishing,SmallmouthBuffalo,546.1,9.093021347,9,2349.648,Catostomidae,Ictiobus,bubalus,Detritivore
8964,10/7/2020,2020,Cannelton,1,CANLM06,TRUE,Boat Electrofishing,SpottedGar,886.46,9.791911723,9.5,2349.648,Lepisosteidae,Lepisosteus,oculatus,Piscivore
8478,10/18/2018,2018,Meldahl,4,MELLM05,FALSE,Boat Electrofishing,CommonCarp,576.58,9.171376984,9,2354.184,Cyprinidae,Cyprinus,carpio,Detritivore
831,11/5/2018,2018,Greenup,5,GREUM02,FALSE,Boat Electrofishing,SmallmouthBuffalo,541.02,9.079538117,9,2354.184,Catostomidae,Ictiobus,bubalus,Detritivore
2934,12/3/2015,2015,Meldahl,4,MELUP07,FALSE,Boat Electrofishing,SmallmouthBuffalo,553.72,9.113012822,9,2354.184,Catostomidae,Ictiobus,bubalus,Detritivore
10189,11/4/2015,2015,Markland,3,MARUM07,FALSE,Boat Electrofishing,FreshwaterDrum,568.96,9.152183419,9,2363.256,Sciaenidae,Aplodinotus,grunniens,Invertivore
1853,10/29/2019,2019,Markland,3,MARUP04,FALSE,Boat Electrofishing,SmallmouthBuffalo,551.18,9.106379729,9,2363.256,Catostomidae,Ictiobus,bubalus,Detritivore
2337,10/9/2020,2020,McAlpine,2,MCAUP01,FALSE,Boat Electrofishing,RiverRedhorse,586.74,9.196577538,9,2367.792,Catostomidae,Moxostoma,carinatum,Invertivore
2280,10/16/2019,2019,McAlpine,2,MCAUM07,FALSE,Boat Electrofishing,SmallmouthBuffalo,553.72,9.113012822,9,2367.792,Catostomidae,Ictiobus,bubalus,Detritivore
10146,11/15/2017,2017,Greenup,5,GRUT02,FALSE,Boat Electrofishing,FreshwaterDrum,576.000311,9.16992578,9,2370.037048,Sciaenidae,Aplodinotus,grunniens,Invertivore
804,11/14/2017,2017,Greenup,5,GRELO07,FALSE,Boat Electrofishing,SmallmouthBuffalo,547.0002954,9.095397802,9,2372.037079,Catostomidae,Ictiobus,bubalus,Detritivore
3010,11/20/2017,2017,RC Byrd,6,RBKR09,FALSE,Boat Electrofishing,SmallmouthBuffalo,549.0002965,9.100663118,9,2374.03711,Catostomidae,Ictiobus,bubalus,Detritivore
8304,10/18/2017,2017,Markland,3,MARLM05,FALSE,Boat Electrofishing,CommonCarp,566.42,9.145728397,9,2376.864,Cyprinidae,Cyprinus,carpio,Detritivore
8210,10/29/2019,2019,Cannelton,1,CANLO06,FALSE,Boat Electrofishing,CommonCarp,571.5,9.158609688,9,2376.864,Cyprinidae,Cyprinus,carpio,Detritivore
863,11/6/2018,2018,Greenup,5,GREUM07,FALSE,Boat Electrofishing,SmallmouthBuffalo,576.58,9.171376984,9,2376.864,Catostomidae,Ictiobus,bubalus,Detritivore
9977,11/14/2017,2017,Greenup,5,GRELO02,FALSE,Boat Electrofishing,FreshwaterDrum,565.0003051,9.142107836,9,2384.037267,Sciaenidae,Aplodinotus,grunniens,Invertivore
1062,11/13/2017,2017,Greenup,5,GRUM14,FALSE,Boat Electrofishing,SmallmouthBuffalo,530.0002862,9.049849329,9,2384.037267,Catostomidae,Ictiobus,bubalus,Detritivore
10186,10/12/2016,2016,Markland,3,MARUM06,FALSE,Boat Electrofishing,FreshwaterDrum,589.28,9.202809492,9,2385.936,Sciaenidae,Aplodinotus,grunniens,Invertivore
2679,11/16/2015,2015,Meldahl,4,MELUM04,FALSE,Boat Electrofishing,SmallmouthBuffalo,535.94,9.065927686,9,2385.936,Catostomidae,Ictiobus,bubalus,Detritivore
3040,11/20/2017,2017,RC Byrd,6,RBLM03,FALSE,Boat Electrofishing,SmallmouthBuffalo,548.0002959,9.098032862,9,2390.03736,Catostomidae,Ictiobus,bubalus,Detritivore
10475,10/29/2018,2018,RC Byrd,6,RCBLM07,FALSE,Boat Electrofishing,FreshwaterDrum,574.04,9.165007459,9,2399.544,Sciaenidae,Aplodinotus,grunniens,Invertivore
858,11/6/2018,2018,Greenup,5,GREUM07,FALSE,Boat Electrofishing,SmallmouthBuffalo,538.48,9.072748952,9,2399.544,Catostomidae,Ictiobus,bubalus,Detritivore
2634,10/19/2016,2016,Meldahl,4,MELUM02,FALSE,Boat Electrofishing,SmallmouthBuffalo,551.18,9.106379729,9,2399.544,Catostomidae,Ictiobus,bubalus,Detritivore
1061,11/13/2017,2017,Greenup,5,GRUM14,FALSE,Boat Electrofishing,SmallmouthBuffalo,526.000284,9.038919768,9,2404.037579,Catostomidae,Ictiobus,bubalus,Detritivore
10364,11/28/2017,2017,Meldahl,4,MELUP03,FALSE,Boat Electrofishing,FreshwaterDrum,571.5,9.158609688,9,2404.08,Sciaenidae,Aplodinotus,grunniens,Invertivore
2778,10/17/2018,2018,Meldahl,4,MELUM07,FALSE,Boat Electrofishing,SmallmouthBuffalo,525.78,9.038315454,9,2404.08,Catostomidae,Ictiobus,bubalus,Detritivore
2093,10/6/2020,2020,McAlpine,2,MCALO04,FALSE,Boat Electrofishing,SmallmouthBuffalo,528.32,9.045268215,9,2404.08,Catostomidae,Ictiobus,bubalus,Detritivore
933,11/5/2018,2018,Greenup,5,GREUM10,FALSE,Boat Electrofishing,SmallmouthBuffalo,533.4,9.059074015,9,2404.08,Catostomidae,Ictiobus,bubalus,Detritivore
122,10/31/2016,2016,Cannelton,1,CANLO01,FALSE,Boat Electrofishing,SmallmouthBuffalo,546.1,9.093021347,9,2404.08,Catostomidae,Ictiobus,bubalus,Detritivore
1311,10/28/2019,2019,Markland,3,MARLM04,FALSE,Boat Electrofishing,SmallmouthBuffalo,546.1,9.093021347,9,2404.08,Catostomidae,Ictiobus,bubalus,Detritivore
1694,10/12/2016,2016,Markland,3,MARUM06,FALSE,Boat Electrofishing,SmallmouthBuffalo,548.64,9.099715999,9,2404.08,Catostomidae,Ictiobus,bubalus,Detritivore
1891,10/23/2019,2019,McAlpine,2,MCALM01,FALSE,Boat Electrofishing,SmallmouthBuffalo,574.04,9.165007459,9,2404.08,Catostomidae,Ictiobus,bubalus,Detritivore
