"","...1","laufnummer","site","location_old","order","family","size","ecomorphology","area_pool","human_influence","location","method"
"12140",12140,198,"Riedgrabe","Inflow","Gastropoda","Physidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12141",12141,198,"Riedgrabe","Inflow","Gastropoda","Physidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12142",12142,198,"Riedgrabe","Inflow","Gastropoda","Physidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12143",12143,198,"Riedgrabe","Inflow","Gastropoda","Physidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12144",12144,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12145",12145,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12146",12146,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12147",12147,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12148",12148,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12149",12149,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12150",12150,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12151",12151,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12152",12152,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12153",12153,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12154",12154,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12155",12155,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12156",12156,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12157",12157,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12158",12158,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12159",12159,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12160",12160,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12161",12161,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12162",12162,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12163",12163,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12164",12164,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12165",12165,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12166",12166,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12167",12167,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12168",12168,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12169",12169,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12170",12170,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12171",12171,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12172",12172,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12173",12173,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12174",12174,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12175",12175,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12176",12176,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12177",12177,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12178",12178,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12179",12179,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12180",12180,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12181",12181,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12182",12182,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12183",12183,198,"Riedgrabe","Inflow","Amphipoda","Gammaridae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12184",12184,198,"Riedgrabe","Inflow","Isopoda","Asellidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12185",12185,198,"Riedgrabe","Inflow","Isopoda","Asellidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12186",12186,198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12187",12187,198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12188",12188,198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12189",12189,198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12190",12190,198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12191",12191,198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12192",12192,198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12193",12193,198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12194",12194,198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12195",12195,198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12196",12196,198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12197",12197,198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12198",12198,198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12199",12199,198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12200",12200,198,"Riedgrabe","Inflow","Odonata","Cordulegastridae",10,3,2149,66948.0040001844,"beaver","kick_net"
"12201",12201,198,"Riedgrabe","Inflow","Megaloptera","Sialidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12202",12202,198,"Riedgrabe","Inflow","Megaloptera","Sialidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12203",12203,198,"Riedgrabe","Inflow","Megaloptera","Sialidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12204",12204,198,"Riedgrabe","Inflow","Megaloptera","Sialidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12205",12205,198,"Riedgrabe","Inflow","Coleoptera","Dytiscidae",12,3,2149,66948.0040001844,"beaver","kick_net"
"12206",12206,198,"Riedgrabe","Inflow","Diptera","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12207",12207,198,"Riedgrabe","Inflow","Diptera","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12208",12208,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12209",12209,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12210",12210,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12211",12211,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12212",12212,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12213",12213,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12214",12214,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12215",12215,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12216",12216,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12217",12217,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12218",12218,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12219",12219,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12220",12220,198,"Riedgrabe","Inflow","Diptera","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12221",12221,198,"Riedgrabe","Inflow","Diptera","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12222",12222,198,"Riedgrabe","Inflow","Diptera","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12223",12223,198,"Riedgrabe","Inflow","Diptera","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12224",12224,198,"Riedgrabe","Inflow","Diptera","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12225",12225,198,"Riedgrabe","Inflow","Diptera","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12226",12226,198,"Riedgrabe","Inflow","Diptera","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12227",12227,198,"Riedgrabe","Inflow","Diptera","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12228",12228,198,"Riedgrabe","Inflow","Diptera","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12229",12229,198,"Riedgrabe","Inflow","Diptera","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12230",12230,198,"Riedgrabe","Inflow","Diptera","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12231",12231,198,"Riedgrabe","Inflow","Diptera","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12232",12232,198,"Riedgrabe","Inflow","Diptera","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12233",12233,198,"Riedgrabe","Inflow","Diptera","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12234",12234,198,"Riedgrabe","Inflow","Diptera","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12235",12235,198,"Riedgrabe","Inflow","Diptera","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12236",12236,198,"Riedgrabe","Inflow","Diptera","Chironomidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12237",12237,198,"Riedgrabe","Inflow","Diptera","Chironomidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12238",12238,198,"Riedgrabe","Inflow","Diptera","Chironomidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12239",12239,198,"Riedgrabe","Inflow","Diptera","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12240",12240,198,"Riedgrabe","Inflow","Diptera","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12241",12241,198,"Riedgrabe","Inflow","Diptera","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12242",12242,198,"Riedgrabe","Inflow","Diptera","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12243",12243,198,"Riedgrabe","Inflow","Diptera","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12244",12244,198,"Riedgrabe","Inflow","Diptera","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12245",12245,198,"Riedgrabe","Inflow","Diptera","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12246",12246,198,"Riedgrabe","Inflow","Diptera","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12247",12247,198,"Riedgrabe","Inflow","Diptera","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12248",12248,198,"Riedgrabe","Inflow","Diptera","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12249",12249,198,"Riedgrabe","Inflow","Diptera","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12250",12250,198,"Riedgrabe","Inflow","Diptera","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12251",12251,198,"Riedgrabe","Inflow","Diptera","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12252",12252,198,"Riedgrabe","Inflow","Diptera","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12253",12253,198,"Riedgrabe","Inflow","Diptera","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12254",12254,198,"Riedgrabe","Inflow","Diptera","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12255",12255,198,"Riedgrabe","Inflow","Diptera","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12256",12256,198,"Riedgrabe","Inflow","Diptera","Chironomidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12257",12257,198,"Riedgrabe","Inflow","Diptera","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12258",12258,198,"Riedgrabe","Inflow","Diptera","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12259",12259,198,"Riedgrabe","Inflow","Diptera","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12260",12260,198,"Riedgrabe","Inflow","Diptera","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12261",12261,198,"Riedgrabe","Inflow","Diptera","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12262",12262,198,"Riedgrabe","Inflow","Diptera","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12263",12263,198,"Riedgrabe","Inflow","Diptera","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12264",12264,198,"Riedgrabe","Inflow","Diptera","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12265",12265,198,"Riedgrabe","Inflow","Diptera","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12266",12266,198,"Riedgrabe","Inflow","Diptera","Chironomidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12267",12267,198,"Riedgrabe","Inflow","Diptera","Chironomidae",9,3,2149,66948.0040001844,"beaver","kick_net"
"12268",12268,198,"Riedgrabe","Inflow","Diptera","Stratiomyidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12269",12269,198,"Riedgrabe","Inflow","Diptera","Stratiomyidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12270",12270,198,"Riedgrabe","Inflow","Diptera","Stratiomyidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12271",12271,198,"Riedgrabe","Inflow","Diptera","Stratiomyidae",10,3,2149,66948.0040001844,"beaver","kick_net"
"12272",12272,198,"Riedgrabe","Inflow","Diptera","Stratiomyidae",10,3,2149,66948.0040001844,"beaver","kick_net"
"12273",12273,198,"Riedgrabe","Inflow","Diptera","Stratiomyidae",14,3,2149,66948.0040001844,"beaver","kick_net"
"12274",12274,198,"Riedgrabe","Inflow","Diptera","Tipulidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12275",12275,198,"Riedgrabe","Inflow","Diptera","Tipulidae",22,3,2149,66948.0040001844,"beaver","kick_net"
"12276",12276,198,"Riedgrabe","Inflow","Oligochaeta",NA,20,3,2149,66948.0040001844,"beaver","kick_net"
"12277",12277,198,"Riedgrabe","Inflow","Oligochaeta",NA,25,3,2149,66948.0040001844,"beaver","kick_net"
"12278",12278,198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12279",12279,198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12280",12280,198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12281",12281,198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12282",12282,198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12283",12283,198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12284",12284,198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12285",12285,198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12286",12286,198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae",15,3,2149,66948.0040001844,"beaver","kick_net"
"12287",12287,198,"Riedgrabe","Inflow","Gastropoda","Physidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12288",12288,198,"Riedgrabe","Inflow","Gastropoda","Physidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12289",12289,198,"Riedgrabe","Inflow","Gastropoda","Physidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12290",12290,198,"Riedgrabe","Inflow","Gastropoda","Physidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12291",12291,198,"Riedgrabe","Inflow","Gastropoda","Physidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12292",12292,198,"Riedgrabe","Inflow","Gastropoda","Physidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12293",12293,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12294",12294,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12295",12295,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12296",12296,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12297",12297,198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12298",12298,198,"Riedgrabe","Inflow","Amphipoda","Gammaridae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12299",12299,198,"Riedgrabe","Inflow","Isopoda","Asellidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12300",12300,198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12301",12301,198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12302",12302,198,"Riedgrabe","Inflow","Coleoptera","Dryopidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12303",12303,198,"Riedgrabe","Inflow","Coleoptera","Elmidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12304",12304,198,"Riedgrabe","Inflow","Coleoptera","Hydrophilidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12305",12305,198,"Riedgrabe","Inflow","Coleoptera","Hydrophilidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12306",12306,198,"Riedgrabe","Inflow","Coleoptera","Hydrophilidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12307",12307,198,"Riedgrabe","Inflow","Coleoptera","Scirtidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12308",12308,198,"Riedgrabe","Inflow","Coleoptera","Scirtidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12309",12309,198,"Riedgrabe","Inflow","Diptera","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12310",12310,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12311",12311,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12312",12312,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12313",12313,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12314",12314,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12315",12315,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12316",12316,198,"Riedgrabe","Inflow","Diptera","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
